Groupid,Id,Matchid,Matchtype,Assists,Boosts,Damagedealt,Headshotkills,Heals,Is Duo,Is Squad,Kills,Killstreaks,Longestkill,Matchduration,Matchkillrank,Matchtypeint,Maxplace,Numenemiesknocked,Numgroups,Overallkillrank,Overallwinbasedrank,Revives,Ridedistance,Swimdistance,Teamkills,Vehicledestroys,Walkdistance,Weaponsacquired,Winplaceperc,Ln Damage Dealt,Ln Match Kill Rank,Ln Win Place Perc,Ln Win Place Perc
53d342afe635aa,27f3d4883ffb17,a2f5f6e49a953b,duo,0,3,242.8,0,8,1,0,4,1,97.3,"1,369",6,2,47,3,44,"1,132","1,472",1,0,0,0,0,2874,5,1,5.492238059,1.791759469,0,0
1851778d143ba3,d502cd4b8d672c,e9124a20604adb,squad,0,0,281.9,2,0,0,1,2,1,4.913,"1,386",13,3,26,2,25,"1,286","1,534",0,0,0,0,0,109.3,3,0.96,5.641552398,2.564949357,-0.040821995,-0.040821995
5ea1e55ce84209,5234652880a20e,3378c5d534cf06,squad,1,7,276,0,0,0,1,1,1,27.05,"1,762",24,3,29,2,28,0,0,0,566.5,0,0,0,2768,8,0.9286,5.620400866,3.17805383,-0.074077203,-0.074077203
8a501db1fe1b42,a531ec60228f0f,03e025b88a4dfc,squad,0,0,18.1,0,0,0,1,1,1,10.49,"1,431",33,3,28,1,27,0,0,0,0,0,0,0,212.6,3,0.6667,2.895911938,3.496507561,-0.405415109,-0.405415109
33d12a8e35dac2,072b34238b640c,3297e034674199,squad,1,4,746.7,1,7,0,1,3,1,88.12,"1,332",11,3,29,2,28,"1,337","1,493",1,0,50.77,0,0,1773,2,0.7857,6.615663498,2.397895273,-0.241180239,-0.241180239
57b50eacc7059e,744ef7ff95ece7,dcba45e0115d8a,squad,0,0,100,0,3,0,1,0,0,0,"1,891",83,3,27,1,27,0,0,0,0,0,0,0,586.6,4,0.0385,4.605170186,4.418840608,-3.257097038,-3.257097038
d798859fe4ee95,ded05a4c794c2c,9dffd723d24c4b,squad,0,0,34.88,0,0,0,1,0,0,0,"1,318",63,3,30,1,29,"1,036","1,501",0,0,0,0,0,1713,2,0.5517,3.551913599,4.143134726,-0.594750859,-0.594750859
8b0c3506746da4,e69f3e67d2c111,c722d66bcc02d6,duo,0,6,237.1,0,3,1,0,2,2,11.62,"1,359",14,2,50,1,49,0,0,0,0,0,0,0,2486,4,0.7959,5.468481993,2.63905733,-0.228281729,-0.228281729
e88bc31a87506a,ce9c9dc3c0335c,75729072bbf103,duo,0,0,89.44,0,0,1,0,0,0,0,"1,326",94,2,49,0,48,"1,576","1,564",0,0,0,0,0,13.13,1,0.0417,4.493568009,4.543294782,-3.17725415,-3.17725415
2522bfaeddc11f,cb56644d2f8b8a,0bb44ff32bad57,duo,0,1,63.21,0,0,1,0,0,0,0,"1,308",69,2,47,0,44,0,0,0,0,0,0,0,140.4,2,0.2609,4.146462516,4.234106505,-1.343618087,-1.343618087
0b487e9c590855,fc183ca298ddd7,5a96389a49a2da,squad,0,0,22.23,0,0,0,1,0,0,0,"1,293",87,3,28,0,26,"1,141","1,459",0,0,0,0,0,84.57,2,0.037,3.101442728,4.465908119,-3.296837366,-3.296837366
df02708c9c4c0b,1367ad36b9c7ea,9ca3769f3730a7,squad,0,0,95.65,0,0,0,1,0,0,0,"1,318",51,3,29,0,28,0,0,0,0,0,0,0,1929,5,0.5714,4.560695696,3.931825633,-0.559665789,-0.559665789
2797253af9036b,9d2570d32b6af2,0fc417c137f91e,duo,0,2,206.8,0,8,1,0,0,0,0,"1,773",51,2,49,0,47,"1,176","1,464",0,1827,0,0,0,2876,5,0.7292,5.331752143,3.931825633,-0.315807236,-0.315807236
7fa2caaacb7a1c,559deca7915423,656f4cb3543631,solo,0,2,134.2,0,1,0,0,1,1,32.15,"1,689",25,1,98,0,92,0,0,0,1749,0,0,0,2380,6,0.8454,4.899331225,3.218875825,-0.167945391,-0.167945391
9e9c471a43aeeb,8e3841cb4fa371,9bb742ba959dd9,solo,0,0,100,0,0,0,0,1,1,35.84,"1,415",34,1,90,0,88,0,0,0,0,0,0,0,314.3,2,0.382,4.605170186,3.526360525,-0.96233467,-0.96233467
fcfa8c8978bfc0,3e3db2ad402ecb,a8938523d58c08,duo,0,3,100,0,2,1,0,1,1,21.24,"1,377",23,2,50,0,49,0,0,1,0,95.89,0,0,2730,6,0.9796,4.605170186,3.135494216,-0.020610954,-0.020610954
794b0b45f3ddd7,65bd5c392ee68c,df8046cee246b2,squad,1,0,227.3,0,0,0,1,2,1,15.22,"1,277",23,3,28,2,28,0,0,0,0,0,0,0,238,2,0.1852,5.426270731,3.135494216,-1.686318957,-1.686318957
156649fe9dab91,ba70e0eee59d81,c37c53323e09fe,duo,0,1,311.4,0,1,1,0,2,1,19.15,"1,421",19,2,49,1,48,"1,453","1,611",1,0,0,0,0,1072,4,0.6875,5.741078259,2.944438979,-0.374693449,-0.374693449
8c0e14e20fd8c7,28c941953caede,c1bb4bab9ed7dd,squad,0,0,67.68,0,0,0,1,0,0,0,"1,424",57,3,29,0,28,"1,000","1,500",0,0,0,0,0,1168,2,0.5714,4.214790715,4.043051268,-0.559665789,-0.559665789
00e913d43f81fb,e17e8ee49bfcb9,43b041e827e174,squad,0,0,30.24,0,0,0,1,0,0,0,"1,421",69,3,27,0,25,0,0,0,0,0,0,0,2.75,0,0.3077,3.409165551,4.234106505,-1.178629997,-1.178629997
97796125e416a6,aeecde1e853044,5f86abd172ce17,duo,0,3,254.9,0,1,1,0,1,1,14.26,"1,449",31,2,50,1,49,0,0,1,0,0,0,0,1699,4,0.7551,5.540871311,3.433987204,-0.280905088,-0.280905088
75faf50a490b33,debe2d0d5de492,45e39b00720b92,squad,0,0,76.13,0,0,0,1,0,0,0,"1,369",86,3,30,0,30,0,0,0,0,0,0,0,43.37,2,0.2069,4.332442405,4.454347296,-1.575519694,-1.575519694
8676058cb4ac40,e23253aaabfa91,c758d98d6789bd,solo,0,0,40.27,0,5,0,0,1,1,4.921,"1,883",18,1,97,0,93,0,0,0,889.2,0,0,0,3166,6,0.9583,3.695606775,2.890371758,-0.042594398,-0.042594398
9bd791e08350ea,d7622a790ecc3a,6201009062e29a,duo,0,0,150.9,0,0,1,0,0,0,0,"1,784",53,2,46,0,44,"1,035","1,479",0,2032,0,0,0,1212,4,0.5333,5.016617366,3.970291914,-0.628671161,-0.628671161
36887373045df4,fc4211b96d0950,7ba2887fd55dc2,squad,0,0,76.11,0,0,0,1,0,0,0,"1,390",75,3,29,0,28,0,0,0,0,0,0,0,152.5,3,0.2143,4.332179662,4.317488114,-1.540378377,-1.540378377
ef34a1638e2c38,32aadb9ce9573d,6dc96ab3ff8d88,duo,0,3,399.7,1,5,1,0,3,2,107,"1,754",7,2,47,1,45,0,0,0,2383,0,0,0,2059,8,0.9565,5.990714266,1.945910149,-0.04447449,-0.04447449
d5a1db14e29108,15205224ea3117,032fa1afcb09db,squad,1,1,329.7,0,0,0,1,1,1,178.4,"1,349",22,3,30,1,30,"1,407","1,538",2,0,0,0,0,3521,3,0.9655,5.79818315,3.091042453,-0.035109177,-0.035109177
a6fbc39d85d29e,e7818aeac90a82,e1da0eaafb4db9,squad,1,0,177.4,1,2,0,1,2,2,41.43,"1,438",18,3,30,1,29,0,0,0,695.7,0,0,0,1289,4,0.5517,5.17840707,2.890371758,-0.594750859,-0.594750859
d3aa2f2e6aed33,ea8763a34b6cb5,e8823994c412ed,squad,1,0,191,0,0,0,1,2,1,14.01,"1,465",21,3,28,2,26,"1,968","1,658",0,0,0,0,0,1116,3,0.4815,5.252273428,3.044522438,-0.730849048,-0.730849048
aec186de7817ab,e20cb64bb7b968,db04e97163e216,squad,0,4,325.9,1,1,0,1,3,1,39.43,"1,382",8,3,28,2,28,0,0,3,522.1,0,0,0,2517,3,0.9259,5.786590586,2.079441542,-0.076989042,-0.076989042
65d149c45a2221,2623c2736f2788,66a713fe974b12,squad,1,0,26.46,0,0,0,1,0,0,0,"1,473",73,3,27,0,26,0,0,0,0,0,0,0,147.8,2,0.2308,3.275634159,4.290459441,-1.466203744,-1.466203744
1139e9fa8bbb72,8433c71cf4c04b,c9038df2fce3d5,duo,0,0,175.9,0,0,1,0,1,1,7.656,"1,383",45,2,50,1,48,0,0,0,0,0,0,0,73.69,1,0.0408,5.169915652,3.80666249,-3.199073198,-3.199073198
cfb266a04a3706,59323fec6998a0,2593d527206a49,squad,0,2,159.7,0,1,0,1,0,0,0,"1,945",62,3,29,1,29,0,0,0,0,0,0,0,896.3,4,0.3571,5.073297055,4.127134385,-1.029739424,-1.029739424
0a0cbaadfc998c,04270ab229c957,5c0dcd47d22a38,squad,1,0,402.5,0,17,0,1,2,1,16.58,"1,772",16,3,28,3,26,0,0,1,1106,49.61,0,0,3044,6,0.7037,5.997695097,2.772588722,-0.35140315,-0.35140315
a3b95896b8bcf8,b6bc3d24b1979c,4bf8526e8c5c6b,duo,0,0,47.72,0,0,1,0,0,0,0,"1,229",23,2,23,0,21,"1,119","1,561",0,0,0,0,0,2660,2,0.9091,3.865350597,3.135494216,-0.09530018,-0.09530018
e62d0c7e7ccbad,83c69be5664459,e2e475a3a120f5,duo,0,0,312.6,1,0,1,0,3,2,33.24,"1,373",13,2,49,1,45,"1,037","1,488",1,0,0,0,0,470,5,0.5208,5.744924418,2.564949357,-0.652389188,-0.652389188
24ca0f5b1ef321,5b46470f2adcb7,310bb6dfeef8e6,duo,1,8,773.8,1,6,1,0,6,2,291,"1,895",2,2,48,4,46,"1,418","1,615",0,1199,0,0,0,2659,6,0.9787,6.651313442,0.693147181,-0.021530119,-0.021530119
d2df95d16d4595,3357d50f7fb30e,4631005179da3c,duo,1,0,23.4,0,0,1,0,0,0,0,"1,271",57,2,49,0,48,983,"1,438",0,0,0,0,0,1465,6,0.6667,3.152736022,4.043051268,-0.405415109,-0.405415109
4f64bb2d724d3b,b9c1a67f8afb4e,33c6328bb6ebc9,squad,0,2,691.2,1,6,0,1,6,2,30.41,"1,461",2,3,28,6,27,"1,508","1,529",1,0,0,1,0,489.8,4,0.5556,6.538429217,0.693147181,-0.587706668,-0.587706668
29fab445276d0b,eb3201a6274021,01b116e9d0846c,duo,0,1,281.5,0,0,1,0,2,1,4.848,"1,890",23,2,50,2,48,0,0,0,13.42,0,0,0,286.1,5,0.1837,5.640132448,3.135494216,-1.694451287,-1.694451287
054de632b3ac7f,7c044c18b08720,e04dd66311753e,squad,2,4,113.8,1,8,0,1,1,1,2.904,"1,947",23,3,29,1,28,"1,238","1,504",0,4097,0,0,0,1962,10,0.7857,4.734442522,3.135494216,-0.241180239,-0.241180239
9666943090963f,a27a9ab02bda83,9492ce7fb52e41,duo,0,2,200,0,2,1,0,2,2,18.56,"1,390",16,2,49,1,48,"1,511","1,579",0,1553,0,0,0,2009,4,0.8958,5.298317367,2.772588722,-0.110038105,-0.110038105
6de14ed0f7b7f8,3682897f29c803,9e8a32bf6d0c6b,squad,0,2,248,0,3,0,1,0,0,0,"1,321",56,3,27,1,25,"1,466","1,486",0,556.4,0,0,0,1581,2,0.5,5.513428746,4.025351691,-0.693147181,-0.693147181
5a9b171b8c9e20,74e2411c3731b6,a3f4363b193ba2,squad,0,0,330.8,1,2,0,1,1,1,112.6,"1,946",25,3,30,3,28,0,0,0,1516,0,0,0,3725,4,0.9655,5.801513963,3.218875825,-0.035109177,-0.035109177
46260e0fceb68d,f609aad64f254e,c4a8008d273505,solo,0,0,119.4,0,2,0,0,1,1,53.22,"1,958",33,1,96,0,94,0,0,0,0,0,0,0,883,5,0.3579,4.782479201,3.496507561,-1.027501661,-1.027501661
45be462be4a720,94c125353d2631,cae20878aa5250,duo,1,4,159.1,1,6,1,0,2,1,341.8,"1,921",12,2,49,0,45,0,0,0,6177,0,0,0,2457,6,0.8542,5.069532935,2.48490665,-0.157589921,-0.157589921
a23b0cfd01c3df,37afb033a01812,22213a91ee1be3,duo,0,0,18.38,0,0,1,0,1,1,6.843,"1,989",41,2,46,0,44,0,0,0,106.1,0,0,0,399.7,5,0.2667,2.911263117,3.713572067,-1.321630848,-1.321630848
3a03167fbfa85f,65437d099ebe76,70e3bbdbeeca85,squad,1,0,78.97,0,1,0,1,0,0,0,"1,269",63,3,26,0,23,0,0,0,0,0,0,0,546.9,3,0.24,4.369068034,4.143134726,-1.427116356,-1.427116356
b13411561c68fe,ee2e04f0ff97bf,f5bcfb0a1dc10e,squad,0,0,143,0,1,0,1,0,0,0,"1,285",72,3,28,0,27,"1,420","1,489",0,0,0,0,0,483.7,5,0.2593,4.96284463,4.276666119,-1.349769586,-1.349769586
68deb0bcaa57eb,d6f1a1eb9b5c17,b2540591e7d24b,squad,0,3,257,1,3,0,1,2,1,125.6,"1,287",12,3,29,1,28,"1,434","1,513",0,0,0,0,0,1849,4,0.8214,5.549076085,2.48490665,-0.196745077,-0.196745077
6c49eb33b1b5c4,36d27253de2611,35c8a530d1ba16,squad,1,1,427.4,0,2,0,1,4,1,60.55,"1,328",6,3,29,3,29,"1,676","1,519",0,0,0,0,0,2191,10,0.7857,6.057720343,1.791759469,-0.241180239,-0.241180239
4941d0e9eed1ed,24d96c2001e248,c2c5bf400d20c4,squad,0,0,250.3,1,0,0,1,2,1,25.9,"1,328",22,3,29,1,29,0,0,1,0,0,0,0,110.5,2,0.3571,5.522660198,3.091042453,-1.029739424,-1.029739424
076c4be44eee6c,a68ffeab1b73b4,70c8a0e8737cfe,squad,0,0,98.81,0,0,0,1,1,1,0,"1,421",40,3,30,0,30,0,0,0,0,0,0,0,263.8,1,0.3103,4.593198814,3.688879454,-1.170215708,-1.170215708
1aa8cb25b02c6d,8104a9bc32f0c9,08e67cbfbeec0c,duo,0,1,300,0,0,1,0,3,2,17.61,"1,776",12,2,48,1,46,0,0,1,0,0,0,0,685.5,5,0.3404,5.703782475,2.48490665,-1.077633882,-1.077633882
a7de21c20197d2,dfad289af39314,d7ca8c5ea1b3f5,solo,0,1,147.7,0,0,0,0,0,0,0,"1,896",87,1,94,0,93,"1,183","1,362",0,0,0,0,0,100.1,1,0.0645,4.99518319,4.465908119,-2.741090055,-2.741090055
cbe10071065b59,d9cd6133abde76,c074cd13aec1e9,duo,0,3,370,1,1,1,0,3,2,208.3,"1,859",9,2,43,2,42,"1,661","1,623",1,9033,0,0,0,1611,4,0.6667,5.913503006,2.197224577,-0.405415109,-0.405415109
44756dd320a416,3e0d2d0cb83212,f1899fd48f3e84,squad,0,0,141.6,0,0,0,1,0,0,0,"1,875",79,3,27,0,26,0,0,0,0,0,0,0,199.5,4,0.1154,4.953006181,4.369447852,-2.159350925,-2.159350925
766b6de4b473a8,d9f03292536ff4,0d1893423b2a97,squad,0,0,107,0,0,0,1,2,2,16.81,"1,438",19,3,32,2,31,0,0,0,0,0,0,0,217.1,6,0.1613,4.672828834,2.944438979,-1.824489294,-1.824489294
f5df67d587b3ce,155fd1e7a18a67,112620945e752d,squad,0,2,54.8,0,7,0,1,1,1,22.34,"1,426",30,3,28,1,27,"1,199","1,512",0,0,58.48,0,0,3558,6,0.6296,4.003690194,3.401197382,-0.462670582,-0.462670582
e6fdaaef86c297,d285b7eb98eb94,1f6618787eba75,solo,0,3,396.1,1,2,0,0,2,1,36.7,"1,884",10,1,96,0,93,0,0,0,0,0,0,0,1803,9,0.9789,5.981666705,2.302585093,-0.021325787,-0.021325787
100cbec2ea9582,5fe19836b71adc,5c34adcb17541a,squad,0,4,556.4,0,6,0,1,5,1,249.6,"1,896",4,3,28,5,28,"1,198","1,501",0,5055,0,0,0,2968,5,0.8148,6.32148746,1.386294361,-0.204812595,-0.204812595
f70091d0ed72a3,abebc738600bac,5cc9758e8d8a7d,squad,0,2,300,2,0,0,1,3,2,32.59,"1,352",7,3,27,2,27,"1,379","1,493",0,0,0,0,0,2970,3,1,5.703782475,1.945910149,0,0
3eb4e104d66d37,71e911aff81bf9,8ac844fd3a6e3d,squad,2,3,378.3,2,5,0,1,4,1,223.6,"1,827",4,3,29,4,27,"1,536","1,624",0,1123,0,0,0,4678,8,1,5.935687532,1.386294361,0,0
2a2356b8c89f13,1743ee9ddde246,c8af22d9f9523e,squad,0,1,24.3,0,0,0,1,0,0,0,"1,367",60,3,27,0,24,0,0,0,0,0,0,0,769.4,2,0.3846,3.19047635,4.094344562,-0.955551446,-0.955551446
2736a4cab2b733,22018c700e83b5,0fcc1beb319570,squad,0,0,221.9,1,0,0,1,1,1,4.077,"1,317",33,3,26,1,26,0,0,0,0,0,0,0,421.4,3,0.28,5.40222683,3.496507561,-1.272965676,-1.272965676
8a238c2f4cf8e5,186896abd99d30,7f1884483fa0ff,squad,0,3,126.7,1,3,0,1,2,1,34.1,"1,370",13,3,27,2,27,"1,507","1,756",0,2094,54.09,0,0,2615,5,0.8462,4.841822087,2.564949357,-0.166999541,-0.166999541
776966b5c9c0ab,a5cdff9e2dffe8,acf6b1b2834769,duo,0,1,71.07,0,3,1,0,0,0,0,"1,853",52,2,48,0,46,"1,106","1,513",0,5126,0,0,0,1235,5,0.6383,4.263665307,3.951243719,-0.448946887,-0.448946887
9d8848d6cc0fea,13c8f27f1cae40,ef0462a92ed643,solo,0,0,53.55,0,0,0,0,0,0,0,"1,375",59,1,98,0,97,0,0,0,0,0,0,0,540,9,0.5876,3.980615797,4.077537444,-0.531708835,-0.531708835
4132fa6d43e884,b3b0fabbbebb3b,7d42b975670bf4,squad,0,0,55.65,0,0,0,1,0,0,0,"1,949",93,3,29,0,28,0,0,0,0,0,0,0,164.1,2,0.0357,4.019082078,4.532599493,-3.33260459,-3.33260459
322ec5cabe8fa9,9b86cc0ebec644,50bc1ab0b4d713,squad,1,3,492.5,0,1,0,1,0,0,0,"1,873",56,3,26,1,24,"1,147","1,469",0,3635,0,0,0,1549,4,0.64,6.199494461,4.025351691,-0.446287103,-0.446287103
bceeaae0bdd334,911a7cd5e63c19,bba437c398d5de,squad,0,2,31.72,0,8,0,1,0,0,0,"1,889",45,3,30,0,30,0,0,1,7605,0,0,0,2231,5,0.8276,3.456947397,3.80666249,-0.189225333,-0.189225333
fbff61f7166972,3742608aee7753,7b86700d61ccba,squad,0,1,94.19,0,0,0,1,0,0,0,"1,924",87,3,30,0,29,0,0,0,0,0,0,0,51.64,1,0.0345,4.545314019,4.465908119,-3.366795955,-3.366795955
3e02da9b46f5ae,1ad4a409ef00d6,cf61156f2c0711,squad,0,2,32.77,0,0,0,1,0,0,0,"1,384",47,3,24,0,22,0,0,1,0,0,0,0,2238,7,0.5652,3.489513463,3.850147602,-0.570575628,-0.570575628
f04639254239ad,24d51cf700494d,86a5c047703c30,squad,0,0,25.74,0,0,0,1,0,0,0,"1,388",91,3,29,0,27,0,0,0,0,0,0,0,45.54,1,0.0714,3.248046202,4.510859507,-2.63945741,-2.63945741
dc1b9757ce33df,8622aa83aa0608,7.05E+13,duo,0,0,127.5,0,0,1,0,0,0,0,"1,361",68,2,50,1,50,"1,001","1,468",0,0,0,0,0,237.9,6,0.3878,4.848116365,4.219507705,-0.947265536,-0.947265536
841eb8a6d572c0,6c6afc02badfaa,c8865c6bf5af1f,duo,0,0,40.82,0,0,1,0,0,0,0,"1,805",77,2,47,0,44,0,0,0,0,0,0,0,126.2,2,0.1522,3.709172157,4.343805422,-1.882559834,-1.882559834
9372a1862365f9,47e94512727042,3fd544d8c3c9e6,squad,1,0,82.21,0,1,0,1,0,0,0,"1,282",66,3,27,0,26,0,0,2,0,0,0,0,367.1,3,0.2692,4.409276949,4.189654742,-1.312300681,-1.312300681
33b0edd8399452,51d0b6d32116c7,81df3b3eea6081,squad,0,2,51,0,7,0,1,0,0,0,"1,810",67,3,27,0,27,0,0,3,2141,0,0,0,1601,3,0.5,3.931825633,4.204692619,-0.693147181,-0.693147181
adfc350f4ed364,274601ed722fbf,2228365feae6b9,squad,0,2,84.03,0,5,0,1,1,1,8.667,"1,876",32,3,29,1,29,"1,271","1,480",0,0,0,0,0,679.7,3,0.25,4.431173878,3.465735903,-1.386294361,-1.386294361
0ecac954de3a8f,a9e044dd719739,8865421320d9f3,duo,2,4,253.2,1,9,1,0,3,1,95.86,"1,461",6,2,48,2,48,"1,528","1,568",0,0,18.42,0,0,3187,6,1,5.53417969,1.791759469,0,0
cb42c7a9bb2df5,a42470caa94dce,7b0b15b6b857d0,squad,2,4,284.9,0,10,0,1,2,1,152.1,"1,900",16,3,30,1,30,0,0,1,5727,0,0,0,3196,7,0.931,5.652138242,2.772588722,-0.071496002,-0.071496002
44395e8ff4591b,385fde7599463c,d964c7fce158e0,squad,0,1,278,1,0,0,1,1,1,11.6,"1,502",37,3,29,2,29,0,0,1,0,0,0,0,341.6,3,0.3214,5.627621114,3.610917913,-1.135068826,-1.135068826
4dcb423ba69f8a,57cab7d0675392,f88caa23239f51,duo,0,0,146.8,0,0,1,0,1,1,4.775,"1,450",38,2,50,1,48,0,0,0,0,0,0,0,280.5,2,0.3265,4.989071116,3.63758616,-1.11932533,-1.11932533
b39a3978150761,dfe4a8aef8dbb0,a48472ef4489c4,squad,0,0,229.1,1,0,0,1,2,1,25.33,"1,973",15,3,24,2,24,0,0,0,0,0,0,0,403,3,0.3478,5.434158589,2.708050201,-1.056127677,-1.056127677
02548d739716bf,6ff87f17c7d429,770dbf65aa8eaf,squad,0,0,100,0,0,0,1,0,0,0,"1,397",50,3,28,1,26,0,0,0,0,0,0,0,108.2,3,0.6667,4.605170186,3.912023005,-0.405415109,-0.405415109
a5a382a369cd25,27e95407a06be9,192ef68c77a03a,duo,0,2,188,0,1,1,0,3,2,11.92,"1,390",10,2,49,1,48,0,0,0,0,99.48,0,0,3096,4,0.8958,5.236441963,2.302585093,-0.110038105,-0.110038105
bfe39d88a58d1c,47ec588e3359d2,95f75ba98ea7d2,duo,0,0,37.73,0,0,1,0,0,0,0,"1,878",84,2,49,0,48,0,0,0,0,0,0,0,338,1,0.1042,3.630455534,4.430816799,-2.26144315,-2.26144315
aaf875885b1f22,850a6a502be61a,b629098e29b103,duo,1,0,23.89,0,0,1,0,1,1,73.92,"1,386",27,2,49,0,48,0,0,1,0,0,0,0,1500,5,0.7917,3.173459961,3.295836866,-0.233572747,-0.233572747
8fda816a644314,35e730a8609c0f,9f3decb5ffba4e,squad,1,2,1.996,0,6,0,1,0,0,0,"1,385",52,3,30,0,30,"1,175","1,479",0,645.3,0,0,0,2629,2,0.7241,0.691145178,3.951243719,-0.322825775,-0.322825775
b51422e53c0258,f622a13f09d998,514c81fd0a58c2,squad,0,1,111.1,0,3,0,1,1,1,37.23,"1,859",40,3,28,1,28,0,0,0,838,0,0,0,378.3,5,0.2593,4.710430697,3.688879454,-1.349769586,-1.349769586
cda04491d35994,e721439f57110b,0e583157b1f92a,solo,0,0,72.77,0,0,0,0,0,0,0,"1,506",65,1,97,0,96,0,0,0,0,0,0,0,224.7,4,0.4062,4.287303782,4.17438727,-0.90090963,-0.90090963
a3112e5c71d68c,1d78be1bb4a45b,9acd05f09a70b3,squad,1,0,129.4,0,0,0,1,1,1,32.61,"1,441",36,3,26,1,26,"1,433","1,527",0,0,0,0,0,126.2,6,0.44,4.862908382,3.583518938,-0.820980552,-0.820980552
7d057f8339c323,0747c4b4e5df38,bcaa0d4fb46925,squad,0,0,32.29,0,0,0,1,0,0,0,"1,814",95,3,31,0,30,0,0,0,0,0,0,0,63.06,1,0.0333,3.474757585,4.553876892,-3.402197882,-3.402197882
ca0ec8c287f4c6,c8decccdbec91b,ac74874bfd2bea,duo,0,1,100,0,0,1,0,0,0,0,"1,898",66,2,48,1,44,0,0,0,0,0,0,0,300.7,3,0.383,4.605170186,4.189654742,-0.95972029,-0.95972029
cb7db3d979798e,201b938fbbaf6a,9f1fb0a8df73de,squad,1,0,36.02,0,8,0,1,1,1,65.15,"1,403",24,3,30,1,30,0,0,0,0,0,0,0,2807,2,0.931,3.58407434,3.17805383,-0.071496002,-0.071496002
b325d86c0e42e5,7de8f020d408c2,8b6d2320eb6b07,squad,0,0,161.2,0,0,0,1,0,0,0,"1,301",57,3,27,1,27,"1,000","1,500",0,0,0,0,0,335.2,4,0.5385,5.08264583,4.043051268,-0.618967782,-0.618967782
26e7b9fb48d06e,2efd7f2891c06f,48f6fd2bd13bf0,squad,0,0,83.89,0,0,0,1,2,2,5.174,"1,448",21,3,28,1,27,0,0,0,0,0,0,0,190.5,3,0.2963,4.429506417,3.044522438,-1.216382824,-1.216382824
6198d5f650b0e6,6d81c27ac985f7,ad2f6c579af9ee,solo,0,2,198.7,1,0,0,0,1,1,1.755,"1,406",30,1,95,0,91,0,0,0,0,0,0,0,436.9,3,0.4787,5.29179615,3.401197382,-0.736681183,-0.736681183
31474cfda48730,68d3527bcc1108,2898b83b2770a5,squad,1,1,182.9,0,0,0,1,3,2,71.63,"1,348",10,3,29,2,27,0,0,1,0,0,0,0,2408,4,0.7857,5.208939555,2.302585093,-0.241180239,-0.241180239
6ea7d28261644a,c2ca534e62dfa8,007edf38197cec,duo,0,4,221.2,0,3,1,0,1,1,22.75,"1,379",25,2,42,1,41,0,0,0,0,0,0,0,1388,6,0.5854,5.39906727,3.218875825,-0.535459905,-0.535459905
a3be8fe44afa37,ae47ef08318c9c,b605c8cd33423e,squad,0,0,137.8,0,3,0,1,0,0,0,"1,262",41,3,27,0,26,0,0,0,0,0,0,0,2066,4,0.8077,4.925803359,3.713572067,-0.213564577,-0.213564577
6e15fe4f193f6c,491ebaa6ca278a,3a41552d553583,squad,0,0,271.6,0,1,0,1,1,1,19.84,"1,838",30,3,28,2,24,"1,388","1,506",0,1764,0,0,0,1799,8,0.3333,5.604330396,3.401197382,-1.098712294,-1.098712294
c8bf33ff10329d,451e4a30bcb1b6,044c996a29deda,duo,0,0,149.5,0,0,1,0,0,0,0,"1,431",46,2,49,1,48,"1,154","1,531",0,0,0,0,0,1270,5,0.8542,5.007296393,3.828641396,-0.157589921,-0.157589921
304ecd13645c35,9c78a48f9152cc,07c9a07bda49a2,squad,1,4,674.4,1,5,0,1,4,2,159.2,"1,931",3,3,27,3,26,0,0,0,5399,0,0,0,2809,6,0.9615,6.513823407,1.098612289,-0.039260714,-0.039260714
2b04e3fe30d7e7,deb12c04ddd1c3,1158b7c4d39267,squad,0,0,424.8,1,0,0,1,3,3,25.86,"1,778",10,3,28,2,28,0,0,0,0,0,0,0,474.9,5,0.2222,6.05161847,2.302585093,-1.504177402,-1.504177402
95dd77f768cf87,3d48d7d57519c0,b08ab5ae6adfa8,duo,0,0,85.3,0,0,1,0,0,0,0,"1,336",65,2,48,1,46,0,0,0,0.01,6.917,0,0,434.4,3,0.383,4.446174454,4.17438727,-0.95972029,-0.95972029
74a55a6ae1fe9c,3180670d84c8d0,7620c6012aab02,duo,0,1,175.4,0,3,1,0,1,1,9.605,"1,779",37,2,48,0,47,0,0,0,0,0,0,0,104.6,2,0.1489,5.16706908,3.610917913,-1.904480339,-1.904480339
47134d2ab9cf37,df744c46807a74,ce3affe208ece8,duo,0,0,26.46,0,0,1,0,0,0,0,"1,391",63,2,47,0,47,"1,210","1,539",0,0,0,0,0,395.4,3,0.4783,3.275634159,4.143134726,-0.737517128,-0.737517128
966fd2c5519c6b,53345e905b804b,f22bb9b02d8e98,squad,0,1,88.13,0,0,0,1,0,0,0,"1,805",61,3,26,0,26,0,0,1,0,0,0,0,618.5,5,0.4,4.478812997,4.110873864,-0.916290732,-0.916290732
2328e983df3f67,2c6bb9d0ca6288,fb8b1853c50ac3,squad,0,1,97.93,1,1,0,1,2,1,219.2,"1,393",16,3,30,1,30,0,0,0,1023,0,0,0,798.2,4,0.7586,4.584252938,2.772588722,-0.27628065,-0.27628065
